id	sentences	words	word_types	verbal_phrases	ttr1	ttr2
542	41	207	135	8	6.634888026970371	88.04347826086956
543	32	110	71	2	4.786819023489019	45.82727272727273
544	18	149	99	1	5.7349160189985735	65.77852348993288
545	2	8	6	0	1.5	4.5
546	6	67	45	0	3.8874079151161203	30.223880597014926
547	23	136	58	2	3.516766563026828	24.735294117647058
548	24	156	104	2	5.887840577551898	69.33333333333333
549	18	138	92	3	5.5377492419453835	61.333333333333336
550	39	261	145	3	6.346477588219924	80.55555555555556
551	19	185	75	0	3.8990643368252726	30.405405405405407
552	13	72	39	2	3.25	21.125
553	22	153	73	5	4.173132238467716	34.830065359477125
554	19	139	74	0	4.438225064890097	39.39568345323741
555	33	241	151	5	6.877861531981582	94.60995850622406
556	34	224	102	3	4.8190470308676465	46.44642857142857
557	37	186	109	4	5.651386736280818	63.876344086021504
558	24	179	116	2	6.130790501947603	75.1731843575419
559	25	239	145	2	6.632145629322049	87.97071129707113
560	18	151	93	2	5.351548640130455	57.27814569536424
561	20	135	74	2	4.503496583931366	40.56296296296296
562	31	182	110	9	5.7655666019705505	66.48351648351648
563	14	91	61	1	4.521620831632717	40.89010989010989
564	25	203	98	2	4.863658336457558	47.310344827586206
565	27	168	104	2	5.673665146135802	64.38095238095238
566	19	98	55	0	3.9285714285714284	30.867346938775512
567	11	86	50	0	3.8124642583151167	29.069767441860463
568	26	167	99	4	5.417038986129369	58.68862275449102
569	17	122	66	3	4.225217037785567	35.704918032786885
570	25	189	106	6	5.452051698660581	59.44973544973545
571	23	158	90	3	5.062895554167108	51.265822784810126
572	29	241	134	7	6.103532750235311	74.50622406639005
573	36	260	140	1	6.139406135149205	75.38461538461539
574	27	81	52	3	4.085505846855608	33.382716049382715
575	22	183	111	1	5.802062945731415	67.32786885245902
576	19	139	91	2	5.4578173095270115	59.57553956834533
577	8	51	34	0	3.366501646120693	22.666666666666668
578	15	102	58	4	4.060812243681228	32.98039215686274
579	22	147	80	3	4.665694748158434	43.53741496598639
580	31	173	73	3	3.9245043131644333	30.803468208092486
581	28	137	77	3	4.651740118642363	43.277372262773724
582	35	158	102	2	5.737948294722722	65.84810126582279
583	20	180	91	6	4.796121117922042	46.00555555555555
584	15	177	96	6	5.102342433146245	52.067796610169495
585	44	252	150	2	6.681531047810609	89.28571428571429
586	20	111	64	0	4.2953987533697555	36.9009009009009
587	33	136	92	2	5.578319375835658	62.23529411764706
588	31	225	147	6	6.929646455628165	96.04
589	6	35	29	2	3.4661629670697414	24.02857142857143
590	13	45	28	2	2.9514591494904874	17.42222222222222
591	23	130	79	3	4.899372016273734	48.00769230769231
592	26	108	72	0	4.898979485566356	48.0
593	22	154	109	3	6.210851417050268	77.14935064935065
594	16	81	57	2	4.478342947514801	40.111111111111114
595	15	128	77	0	4.8125	46.3203125
596	6	58	39	5	3.6210590944525114	26.224137931034484
597	31	177	97	1	5.155491833491519	53.15819209039548
598	20	125	79	3	4.996398703066039	49.928
599	23	184	111	2	5.786274990083825	66.96195652173913
600	3	80	44	1	3.478505426185217	24.2
601	15	70	50	0	4.225771273642583	35.714285714285715
602	10	111	70	2	4.69809238649817	44.14414414414414
603	43	321	187	6	7.380301304962076	108.93769470404985
604	20	133	76	0	4.65985898008574	43.42857142857143
605	4	79	58	0	4.614232248219234	42.58227848101266
606	22	155	98	6	5.566025975621235	61.961290322580645
607	26	150	86	1	4.965212315030781	49.306666666666665
608	18	157	98	3	5.530459950234383	61.17197452229299
609	8	101	64	0	4.503024286273868	40.554455445544555
610	16	91	66	1	4.892245489963268	47.86813186813187
611	14	131	72	2	4.448174855149551	39.57251908396947
612	32	175	101	0	5.398677086630972	58.29142857142857
613	26	122	69	5	4.4172723576849116	39.02459016393443
614	19	100	55	0	3.8890872965260113	30.25
615	27	159	83	0	4.6544088789639675	43.327044025157235
616	9	114	65	5	4.304730160461392	37.06140350877193
617	22	175	80	2	4.27617987059879	36.57142857142857
618	33	162	123	1	6.833333333333333	93.38888888888889
619	33	237	165	2	7.578701000881319	114.87341772151899
620	17	62	33	1	2.963487483441786	17.56451612903226
621	3	65	41	0	3.59593787915882	25.861538461538462
622	20	109	72	3	4.876455322645894	47.559633027522935
623	8	58	39	6	3.6210590944525114	26.224137931034484
624	23	105	69	2	4.761452359462244	45.34285714285714
625	23	168	96	5	5.237229365663818	54.857142857142854
626	11	112	61	2	4.075733939164472	33.223214285714285
627	12	99	36	0	2.5584085962673253	13.090909090909092
628	18	114	73	0	4.83454310328741	46.74561403508772
629	36	186	123	2	6.377252922592115	81.33870967741936
630	25	182	92	7	4.822110248920825	46.505494505494504
631	15	65	45	0	3.9467610868816316	31.153846153846153
632	21	158	102	1	5.737948294722722	65.84810126582279
633	22	145	81	3	4.756483778069098	45.248275862068965
634	3	53	40	0	3.8851434494290564	30.18867924528302
635	42	164	111	5	6.128949697153983	75.1280487804878
636	18	134	78	1	4.764608329895903	45.40298507462686
637	28	149	80	1	4.634275570907938	42.95302013422819
638	18	115	85	1	5.604734023864189	62.82608695652174
639	7	91	57	0	4.225121104968276	35.7032967032967
640	14	94	61	3	4.448882240685784	39.58510638297872
641	18	91	47	2	3.4838717883071757	24.274725274725274
642	30	157	83	3	4.683960978259733	43.87898089171974
643	35	231	126	4	5.862050525510367	68.72727272727273
644	22	143	98	2	5.79486148069301	67.16083916083916
645	27	121	60	5	3.8569460791993504	29.75206611570248
646	15	110	61	0	4.112619161025776	33.82727272727273
647	18	120	80	2	5.163977794943222	53.333333333333336
648	22	93	57	1	4.179442778108569	34.935483870967744
649	17	90	41	3	3.0559595692497123	18.677777777777777
650	30	184	126	3	6.568204042797856	86.28260869565217
651	24	129	71	3	4.420266925189302	39.07751937984496
652	18	103	54	3	3.7623582771747355	28.310679611650485
653	19	91	54	1	4.002746309969947	32.043956043956044
654	34	177	123	3	6.537376242468627	85.47457627118644
655	15	78	48	1	3.843075691322091	29.53846153846154
656	16	140	77	4	4.601630145937415	42.35
657	26	111	60	2	4.026936331284146	32.432432432432435
658	20	119	75	0	4.861527926641233	47.26890756302521
659	24	164	113	1	6.239381223228829	77.85975609756098
660	30	195	134	1	6.785353759460567	92.08205128205128
661	15	112	79	2	5.278409527770382	55.723214285714285
662	9	61	46	2	4.164644317955852	34.68852459016394
663	21	133	78	5	4.782486847982733	45.744360902255636
664	26	169	94	4	5.112925956271959	52.28402366863905
665	14	88	53	3	3.995025315655368	31.920454545454547
666	19	172	96	2	5.1759731137650435	53.58139534883721
667	18	142	80	6	4.747126632775413	45.070422535211264
668	36	166	100	4	5.488212999484517	60.24096385542169
669	27	158	68	2	3.825298863148481	29.265822784810126
670	19	137	78	2	4.712152327975381	44.40875912408759
671	15	97	65	0	4.666728031015298	43.55670103092783
672	24	159	92	4	5.159103817646808	53.23270440251572
673	9	52	32	0	3.1378581622109447	19.692307692307693
674	19	83	50	1	3.8807526285316643	30.120481927710845
675	19	125	80	3	5.059644256269407	51.2
676	11	79	57	2	4.534676519801661	41.12658227848101
677	12	97	58	2	4.164157319982881	34.68041237113402
678	24	190	86	4	4.411706913966163	38.92631578947368
679	23	136	61	5	3.698668281804078	27.360294117647058
680	18	166	81	2	4.445452529582459	39.524096385542165
681	21	113	71	0	4.722849747187949	44.610619469026545
682	35	212	127	3	6.167665225968627	76.08018867924528
683	42	173	102	2	5.483553971818798	60.138728323699425
684	24	129	65	1	4.046723241370487	32.751937984496124
685	21	151	100	1	5.75435337648436	66.2251655629139
686	26	159	96	2	5.383412679283626	57.9622641509434
687	23	93	66	0	4.839354795704659	46.83870967741935
688	14	101	72	2	5.065902322058101	51.32673267326733
689	22	142	82	3	4.865804798594798	47.352112676056336
690	27	147	85	2	4.957300669918336	49.14965986394558
691	6	59	40	1	3.6822984715932936	27.11864406779661
692	3	49	29	0	2.929442379201411	17.163265306122447
693	11	99	63	2	4.477215043467819	40.09090909090909
694	24	130	70	1	4.341215710622296	37.69230769230769
695	23	150	66	2	3.8105117766515297	29.04
696	16	99	75	3	5.330017908890261	56.81818181818182
697	25	189	81	1	4.166190448976481	34.714285714285715
698	6	74	51	4	4.192174176286611	35.148648648648646
699	44	311	194	5	7.778691315716867	121.016077170418
700	16	112	55	0	3.6748420762958354	27.008928571428573
701	33	133	82	1	5.02774258377672	50.556390977443606
702	7	48	25	1	2.551551815399144	13.020833333333334
703	20	176	112	0	5.9696200579570915	71.27272727272727
704	12	80	53	0	4.190017899723102	35.1125
705	28	141	67	4	3.9897919389752716	31.836879432624112
706	35	180	82	3	4.321779468896785	37.355555555555554
707	13	147	85	6	4.957300669918336	49.14965986394558
708	21	120	79	3	5.0994280725064325	52.00833333333333
709	35	251	123	2	5.489758664932657	60.27490039840637
710	28	145	102	5	5.989646239049975	71.75172413793103
711	21	150	103	6	5.946707772653145	70.72666666666667
712	22	178	71	0	3.762992474022578	28.320224719101123
713	22	139	73	0	4.378249050499691	38.33812949640288
714	25	205	114	5	5.63005870090266	63.395121951219515
715	13	49	34	2	3.4345186514775166	23.591836734693878
716	25	100	55	0	3.8890872965260113	30.25
717	29	108	58	2	3.9464001411506757	31.14814814814815
718	29	183	123	4	6.429312993918595	82.67213114754098
719	17	91	47	1	3.4838717883071757	24.274725274725274
720	26	175	104	5	5.559033831778427	61.80571428571429
721	21	170	104	3	5.640191903285061	63.62352941176471
722	39	226	157	2	7.384658816811238	109.06637168141593
723	31	229	107	2	4.999781654621176	49.995633187772924
724	19	105	69	1	4.761452359462244	45.34285714285714
725	8	71	50	1	4.195906791483446	35.2112676056338
726	23	135	84	6	5.112077203381551	52.266666666666666
727	8	57	43	2	4.027318989801284	32.43859649122807
728	20	125	63	1	3.984469851812158	31.752
729	16	83	48	2	3.7255225233903975	27.759036144578314
730	29	212	133	1	6.459050984675806	83.43867924528301
731	25	198	109	3	5.477456093162706	60.005050505050505
732	17	119	74	2	4.796707554286017	46.016806722689076
733	9	42	35	1	3.8188130791298667	29.166666666666668
734	34	186	98	3	5.081063304179084	51.634408602150536
735	23	148	97	2	5.638010479075235	63.57432432432432
736	25	148	102	5	5.928629575934783	70.29729729729729
737	27	144	87	3	5.12652416360247	52.5625
738	11	106	66	1	4.532898610306738	41.094339622641506
739	29	141	86	2	5.121225473908558	52.45390070921986
740	19	168	72	2	3.927922024247863	30.857142857142858
741	16	134	89	1	5.436540273855583	59.11194029850746
742	41	228	103	1	4.823416929645724	46.530701754385966
743	27	170	127	1	6.887542035742333	94.87647058823529
744	20	145	94	1	5.519870063438212	60.93793103448276
745	14	178	102	4	5.405989188032437	58.449438202247194
746	23	116	73	3	4.792684799379873	45.939655172413794
747	15	84	50	1	3.8575837490522975	29.761904761904763
748	27	147	77	8	4.490731195102493	40.333333333333336
749	38	161	101	3	5.6285099470110636	63.36024844720497
750	16	125	70	2	4.427188724235731	39.2
751	18	127	67	2	4.203953894425662	35.346456692913385
752	11	78	44	1	3.522819383711917	24.82051282051282
753	9	120	54	1	3.485685011586675	24.3
754	23	153	107	3	6.116782870082815	74.83006535947712
755	29	215	127	5	6.124483841564234	75.01860465116279
756	12	118	68	3	4.426422973348012	39.186440677966104
757	24	170	131	0	7.10447249356099	100.94705882352942
758	22	156	76	2	4.302652729749464	37.02564102564103
759	24	153	102	0	5.830951894845301	68.0
760	19	129	82	7	5.105097012190461	52.12403100775194
761	15	111	69	3	4.630976780976768	42.891891891891895
762	36	165	112	3	6.165397084707619	76.02424242424243
763	24	96	65	1	4.69097093716571	44.010416666666664
764	30	215	130	6	6.269156688215357	78.6046511627907
765	19	102	63	0	4.41088226468823	38.911764705882355
766	9	77	53	2	4.270861709334516	36.48051948051948
767	25	135	60	0	3.6514837167011076	26.666666666666668
768	17	146	65	3	3.803837283874244	28.938356164383563
769	31	214	133	5	6.428797652153662	82.6588785046729
770	25	105	68	2	4.692445803528009	44.03809523809524
771	21	159	85	3	4.766563309782376	45.44025157232704
772	32	206	118	9	5.81344274116933	67.59223300970874
773	28	152	101	2	5.792747280231684	67.11184210526316
774	19	154	87	2	4.957285075994251	49.14935064935065
775	24	101	58	0	4.080865759435693	33.306930693069305
776	6	78	47	0	3.763011614419548	28.32051282051282
777	45	191	127	5	6.497885278227466	84.44502617801047
778	24	185	119	5	6.186515414429433	76.54594594594595
779	18	116	66	3	4.333112284370844	37.55172413793103
780	19	181	85	5	4.467500815434912	39.9171270718232
781	29	179	100	5	5.285164225816899	55.865921787709496
782	37	191	149	6	7.623503200440098	116.23560209424083
783	14	97	55	1	3.9487698723975595	31.185567010309278
784	30	223	142	5	6.723894878107374	90.42152466367713
785	22	187	61	0	3.154234908969617	19.898395721925134
786	24	103	72	1	5.016477702899647	50.33009708737864
787	21	139	77	5	4.618153108061318	42.65467625899281
788	15	114	67	2	4.437183396167897	39.37719298245614
789	6	104	78	1	5.408326913195984	58.5
790	27	144	88	5	5.185449728701349	53.77777777777778
791	19	90	49	3	3.652244363249656	26.677777777777777
792	23	140	87	2	5.1992444506046125	54.06428571428572
793	32	193	120	2	6.1078391827114515	74.61139896373057
794	29	147	84	2	4.898979485566356	48.0
795	26	116	74	3	4.858338015809735	47.206896551724135
796	26	105	74	0	5.106485139133421	52.15238095238095
797	36	150	98	5	5.658032638058332	64.02666666666667
798	34	224	112	6	5.2915026221291805	56.0
799	14	128	65	0	4.0625	33.0078125
800	19	145	83	2	4.873927821972038	47.51034482758621
801	46	179	125	6	6.606455282271124	87.29050279329608
802	21	112	71	2	4.7438870439455325	45.00892857142857
803	18	88	64	2	4.824181513244218	46.54545454545455
804	15	57	37	4	3.4653675028522675	24.017543859649123
805	27	169	85	3	4.62339049237358	42.751479289940825
806	21	71	46	1	3.86023424816477	29.802816901408452
807	33	199	120	4	6.015056485405026	72.36180904522612
808	18	95	62	3	4.497952750682073	40.463157894736845
809	36	182	106	3	5.555909634626167	61.73626373626374
810	24	108	56	2	3.8103173776627215	29.037037037037038
811	19	144	83	1	4.890821903206954	47.84027777777778
812	13	117	66	2	4.314554973040049	37.23076923076923
813	12	120	68	8	4.389381125701739	38.53333333333333
814	25	140	80	4	4.780914437337574	45.714285714285715
815	32	173	116	1	6.236198634617456	77.78034682080924
816	18	186	106	2	5.495843982071254	60.40860215053763
817	44	258	153	5	6.735449433391023	90.73255813953489
818	17	105	57	0	3.933373688251419	30.942857142857143
819	16	96	44	2	3.1754264805429417	20.166666666666668
820	7	69	43	1	3.660403082262619	26.797101449275363
821	21	120	69	0	4.453930848138529	39.675
822	11	140	101	2	6.035904477138688	72.86428571428571
823	20	121	67	1	4.306923121772607	37.099173553719005
824	33	201	105	3	5.236924014565073	54.850746268656714
825	17	86	37	3	2.8212235511531865	15.918604651162791
826	24	183	124	1	6.4815838312675265	84.02185792349727
827	9	41	31	1	3.4233773083202426	23.4390243902439
828	45	235	117	2	5.3968075669689775	58.251063829787235
829	26	144	85	5	5.008673033404712	50.173611111111114
830	28	152	96	1	5.505977612893481	60.63157894736842
831	27	116	74	3	4.858338015809735	47.206896551724135
832	1	9	8	0	1.885618083164127	7.111111111111111
833	33	196	107	4	5.404316113354327	58.41326530612245
834	36	236	151	4	6.950338365132342	96.61440677966101
835	27	179	100	0	5.285164225816899	55.865921787709496
836	26	130	79	3	4.899372016273734	48.00769230769231
837	17	172	116	3	6.254300845799428	78.23255813953489
838	7	43	31	1	3.342815969306591	22.348837209302324
839	32	212	125	1	6.070536639732901	73.70283018867924
840	21	122	56	2	3.5850326381210875	25.704918032786885
841	11	66	36	5	3.1333978072025612	19.636363636363637
842	26	160	83	4	4.639841053312064	43.05625
843	15	113	63	4	4.190697662997757	35.123893805309734
844	28	145	66	2	3.875653448797043	30.041379310344826
845	26	163	118	2	6.535415552336193	85.42331288343559
846	17	103	57	3	3.971378181462221	31.54368932038835
847	38	282	164	4	6.905645752745456	95.37588652482269
848	16	89	46	0	3.4478457693809625	23.775280898876403
849	8	82	59	0	4.607125975713879	42.451219512195124
850	32	163	104	1	5.760027266465797	66.3558282208589
851	26	176	117	3	6.236120953401605	77.7784090909091
852	36	181	86	2	4.520059648557676	40.86187845303867
853	29	177	123	2	6.537376242468627	85.47457627118644
854	36	150	81	6	4.676537180435968	43.74
855	15	100	65	1	4.596194077712559	42.25
856	20	167	103	2	5.635909248195202	63.52694610778443
857	6	71	49	1	4.111988655653777	33.816901408450704
858	25	160	99	1	5.5342682443119795	61.25625
859	33	217	151	4	7.2482319471335215	105.07373271889401
860	24	125	58	0	3.66824208579532	26.912
861	19	106	83	2	5.700463403870595	64.99056603773585
862	16	145	80	3	4.697761756117628	44.13793103448276
863	29	257	180	6	7.939459645042156	126.07003891050584
864	23	170	107	4	5.802889746649052	67.34705882352941
865	18	92	55	4	4.054653794259671	32.880434782608695
866	17	94	64	0	4.667679727932626	43.57446808510638
867	17	89	46	1	3.4478457693809625	23.775280898876403
868	26	222	102	1	4.840705778337745	46.86486486486486
869	4	65	39	1	3.420526275297414	23.4
870	19	155	80	2	4.5436946739765185	41.29032258064516
871	45	226	121	4	5.691361253720763	64.78318584070796
872	19	126	82	0	5.165514464459439	53.36507936507937
873	16	111	75	3	5.033670414105182	50.67567567567568
874	38	222	158	4	7.4983481664447424	112.45045045045045
875	35	268	164	2	7.0837210897671525	100.35820895522389
876	29	101	64	3	4.503024286273868	40.554455445544555
877	24	190	130	4	6.668859288553502	88.94736842105263
878	24	159	103	1	5.7759531871480565	66.72327044025157
879	21	146	81	2	4.740166461443288	44.93835616438356
880	25	162	85	0	4.722222222222222	44.598765432098766
881	20	137	72	1	4.349679071977274	37.839416058394164
